source;target;pmid
A02.835.232;A02;33396989
A02.835.232;A02.835;33396989
A02.835.232;A02.835.232;33396989
A10.165.265;A10;33396989
A10.165.265;A10.165;33396989
A10.165.265;A10.165.265;33396989
A02.835.232.087.090.700;A02;33348058
A02.835.232.087.090.700;A02.835;33348058
A02.835.232.087.090.700;A02.835.232;33348058
A02.835.232.087.090.700;A02.835.232.087;33348058
A02.835.232.087.090.700;A02.835.232.087.090;33348058
A02.835.232.087.090.700;A02.835.232.087.090.700;33348058
A02.835.583.405.930;A02;33348058
A02.835.583.405.930;A02.835;33348058
A02.835.583.405.930;A02.835.583;33348058
A02.835.583.405.930;A02.835.583.405;33348058
A02.835.583.405.930;A02.835.583.405.930;33348058
A11.284.430.106.279.345.190.160.180;A11;33262183
A11.284.430.106.279.345.190.160.180;A11.284;33262183
A11.284.430.106.279.345.190.160.180;A11.284.430;33262183
A11.284.430.106.279.345.190.160.180;A11.284.430.106;33262183
A11.284.430.106.279.345.190.160.180;A11.284.430.106.279;33262183
A11.284.430.106.279.345.190.160.180;A11.284.430.106.279.345;33262183
A11.284.430.106.279.345.190.160.180;A11.284.430.106.279.345.190;33262183
A11.284.430.106.279.345.190.160.180;A11.284.430.106.279.345.190.160;33262183
A11.284.430.106.279.345.190.160.180;A11.284.430.106.279.345.190.160.180;33262183
A11.284.430.106.279.345.190.160.180.625;A11;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284.430;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284.430.106;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284.430.106.279;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284.430.106.279.345;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284.430.106.279.345.190;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284.430.106.279.345.190.160;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284.430.106.279.345.190.160.180;33262183
A11.284.430.106.279.345.190.160.180.625;A11.284.430.106.279.345.190.160.180.625;33262183
A11.329.629;A11;33262183
A11.329.629;A11.329;33262183
A11.329.629;A11.329.629;33262183
A11.500;A11;33228766
A11.500;A11.500;33228766
A02.835.232.043.300.710.780;A02;33207151
A02.835.232.043.300.710.780;A02.835;33207151
A02.835.232.043.300.710.780;A02.835.232;33207151
A02.835.232.043.300.710.780;A02.835.232.043;33207151
A02.835.232.043.300.710.780;A02.835.232.043.300;33207151
A02.835.232.043.300.710.780;A02.835.232.043.300.710;33207151
A02.835.232.043.300.710.780;A02.835.232.043.300.710.780;33207151
A11.500;A11;33187945
A11.500;A11.500;33187945
A02.835.232.781.324.502.632;A02;33187945
A02.835.232.781.324.502.632;A02.835;33187945
A02.835.232.781.324.502.632;A02.835.232;33187945
A02.835.232.781.324.502.632;A02.835.232.781;33187945
A02.835.232.781.324.502.632;A02.835.232.781.324;33187945
A02.835.232.781.324.502.632;A02.835.232.781.324.502;33187945
A02.835.232.781.324.502.632;A02.835.232.781.324.502.632;33187945
A14.521.632;A14;33187945
A14.521.632;A14.521;33187945
A14.521.632;A14.521.632;33187945
A01.378.610.050;A01;33168446
A01.378.610.050;A01.378;33168446
A01.378.610.050;A01.378.610;33168446
A01.378.610.050;A01.378.610.050;33168446
A02.835.232.087.319.550;A02;33122225
A02.835.232.087.319.550;A02.835;33122225
A02.835.232.087.319.550;A02.835.232;33122225
A02.835.232.087.319.550;A02.835.232.087;33122225
A02.835.232.087.319.550;A02.835.232.087.319;33122225
A02.835.232.087.319.550;A02.835.232.087.319.550;33122225
A01.378.800.667.430.705;A01;33122225
A01.378.800.667.430.705;A01.378;33122225
A01.378.800.667.430.705;A01.378.800;33122225
A01.378.800.667.430.705;A01.378.800.667;33122225
A01.378.800.667.430.705;A01.378.800.667.430;33122225
A01.378.800.667.430.705;A01.378.800.667.430.705;33122225
A01.923.176.780;A01;33106943
A01.923.176.780;A01.923;33106943
A01.923.176.780;A01.923.176;33106943
A01.923.176.780;A01.923.176.780;33106943
A02.835.232.834.717;A02;33106943
A02.835.232.834.717;A02.835;33106943
A02.835.232.834.717;A02.835.232;33106943
A02.835.232.834.717;A02.835.232.834;33106943
A02.835.232.834.717;A02.835.232.834.717;33106943
A02.835.232.834.717;A02;33099351
A02.835.232.834.717;A02.835;33099351
A02.835.232.834.717;A02.835.232;33099351
A02.835.232.834.717;A02.835.232.834;33099351
A02.835.232.834.717;A02.835.232.834.717;33099351
A11.118.637.555.567.569.220;A11;33095470
A11.118.637.555.567.569.220;A11.118;33095470
A11.118.637.555.567.569.220;A11.118.637;33095470
A11.118.637.555.567.569.220;A11.118.637.555;33095470
A11.118.637.555.567.569.220;A11.118.637.555.567;33095470
A11.118.637.555.567.569.220;A11.118.637.555.567.569;33095470
A11.118.637.555.567.569.220;A11.118.637.555.567.569.220;33095470
A15.145.229.637.555.567.569.220;A15;33095470
A15.145.229.637.555.567.569.220;A15.145;33095470
A15.145.229.637.555.567.569.220;A15.145.229;33095470
A15.145.229.637.555.567.569.220;A15.145.229.637;33095470
A15.145.229.637.555.567.569.220;A15.145.229.637.555;33095470
A15.145.229.637.555.567.569.220;A15.145.229.637.555.567;33095470
A15.145.229.637.555.567.569.220;A15.145.229.637.555.567.569;33095470
A15.145.229.637.555.567.569.220;A15.145.229.637.555.567.569.220;33095470
A15.382.490.555.567.569.220;A15;33095470
A15.382.490.555.567.569.220;A15.382;33095470
A15.382.490.555.567.569.220;A15.382.490;33095470
A15.382.490.555.567.569.220;A15.382.490.555;33095470
A15.382.490.555.567.569.220;A15.382.490.555.567;33095470
A15.382.490.555.567.569.220;A15.382.490.555.567.569;33095470
A15.382.490.555.567.569.220;A15.382.490.555.567.569.220;33095470
A11.118.637.555.567.569;A11;33095470
A11.118.637.555.567.569;A11.118;33095470
A11.118.637.555.567.569;A11.118.637;33095470
A11.118.637.555.567.569;A11.118.637.555;33095470
A11.118.637.555.567.569;A11.118.637.555.567;33095470
A11.118.637.555.567.569;A11.118.637.555.567.569;33095470
A15.145.229.637.555.567.569;A15;33095470
A15.145.229.637.555.567.569;A15.145;33095470
A15.145.229.637.555.567.569;A15.145.229;33095470
A15.145.229.637.555.567.569;A15.145.229.637;33095470
A15.145.229.637.555.567.569;A15.145.229.637.555;33095470
A15.145.229.637.555.567.569;A15.145.229.637.555.567;33095470
A15.145.229.637.555.567.569;A15.145.229.637.555.567.569;33095470
A15.382.490.555.567.569;A15;33095470
A15.382.490.555.567.569;A15.382;33095470
A15.382.490.555.567.569;A15.382.490;33095470
A15.382.490.555.567.569;A15.382.490.555;33095470
A15.382.490.555.567.569;A15.382.490.555.567;33095470
A15.382.490.555.567.569;A15.382.490.555.567.569;33095470
A02.835.232.043.650.321;A02;33063483
A02.835.232.043.650.321;A02.835;33063483
A02.835.232.043.650.321;A02.835.232;33063483
A02.835.232.043.650.321;A02.835.232.043;33063483
A02.835.232.043.650.321;A02.835.232.043.650;33063483
A02.835.232.043.650.321;A02.835.232.043.650.321;33063483
A02.835.232.043.650.883;A02;33063483
A02.835.232.043.650.883;A02.835;33063483
A02.835.232.043.650.883;A02.835.232;33063483
A02.835.232.043.650.883;A02.835.232.043;33063483
A02.835.232.043.650.883;A02.835.232.043.650;33063483
A02.835.232.043.650.883;A02.835.232.043.650.883;33063483
A02.835.583.861;A02;33059872
A02.835.583.861;A02.835;33059872
A02.835.583.861;A02.835.583;33059872
A02.835.583.861;A02.835.583.861;33059872
A14.907;A14;33059872
A14.907;A14.907;33059872
A02.835.232.834.717;A02;33038190
A02.835.232.834.717;A02.835;33038190
A02.835.232.834.717;A02.835.232;33038190
A02.835.232.834.717;A02.835.232.834;33038190
A02.835.232.834.717;A02.835.232.834.717;33038190
A02.835.232.834;A02;33038190
A02.835.232.834;A02.835;33038190
A02.835.232.834;A02.835.232;33038190
A02.835.232.834;A02.835.232.834;33038190
A02.835.232.087.319.350;A02;33023391
A02.835.232.087.319.350;A02.835;33023391
A02.835.232.087.319.350;A02.835.232;33023391
A02.835.232.087.319.350;A02.835.232.087;33023391
A02.835.232.087.319.350;A02.835.232.087.319;33023391
A02.835.232.087.319.350;A02.835.232.087.319.350;33023391
A01.378;A01;32998832
A01.378;A01.378;32998832
A02.835.232.834.717;A02;32993346
A02.835.232.834.717;A02.835;32993346
A02.835.232.834.717;A02.835.232;32993346
A02.835.232.834.717;A02.835.232.834;32993346
A02.835.232.834.717;A02.835.232.834.717;32993346
A11.329.830.500;A11;32967858
A11.329.830.500;A11.329;32967858
A11.329.830.500;A11.329.830;32967858
A11.329.830.500;A11.329.830.500;32967858
A11.872.590.500;A11;32967858
A11.872.590.500;A11.872;32967858
A11.872.590.500;A11.872.590;32967858
A11.872.590.500;A11.872.590.500;32967858
A11.329.629;A11;32967858
A11.329.629;A11.329;32967858
A11.329.629;A11.329.629;32967858
A02.835.232.087.090.700;A02;32910571
A02.835.232.087.090.700;A02.835;32910571
A02.835.232.087.090.700;A02.835.232;32910571
A02.835.232.087.090.700;A02.835.232.087;32910571
A02.835.232.087.090.700;A02.835.232.087.090;32910571
A02.835.232.087.090.700;A02.835.232.087.090.700;32910571
A02.835.232.087.090.700;A02;32876750
A02.835.232.087.090.700;A02.835;32876750
A02.835.232.087.090.700;A02.835.232;32876750
A02.835.232.087.090.700;A02.835.232.087;32876750
A02.835.232.087.090.700;A02.835.232.087.090;32876750
A02.835.232.087.090.700;A02.835.232.087.090.700;32876750
A01.378.800.875;A01;32876750
A01.378.800.875;A01.378;32876750
A01.378.800.875;A01.378.800;32876750
A01.378.800.875;A01.378.800.875;32876750
A02.835.583.405.930;A02;32876750
A02.835.583.405.930;A02.835;32876750
A02.835.583.405.930;A02.835.583;32876750
A02.835.583.405.930;A02.835.583.405;32876750
A02.835.583.405.930;A02.835.583.405.930;32876750
A02.835.232;A02;32869648
A02.835.232;A02.835;32869648
A02.835.232;A02.835.232;32869648
A10.165.265;A10;32869648
A10.165.265;A10.165;32869648
A10.165.265;A10.165.265;32869648
A11.329.372.300;A11;32851904
A11.329.372.300;A11.329;32851904
A11.329.372.300;A11.329.372;32851904
A11.329.372.300;A11.329.372.300;32851904
A11.627.482.300;A11;32851904
A11.627.482.300;A11.627;32851904
A11.627.482.300;A11.627.482;32851904
A11.627.482.300;A11.627.482.300;32851904
A11.733.397.300;A11;32851904
A11.733.397.300;A11.733;32851904
A11.733.397.300;A11.733.397;32851904
A11.733.397.300;A11.733.397.300;32851904
A15.382.670.522.300;A15;32851904
A15.382.670.522.300;A15.382;32851904
A15.382.670.522.300;A15.382.670;32851904
A15.382.670.522.300;A15.382.670.522;32851904
A15.382.670.522.300;A15.382.670.522.300;32851904
A15.382.680.397.300;A15;32851904
A15.382.680.397.300;A15.382;32851904
A15.382.680.397.300;A15.382.680;32851904
A15.382.680.397.300;A15.382.680.397;32851904
A15.382.680.397.300;A15.382.680.397.300;32851904
A02.835.232.087.319.550;A02;32851904
A02.835.232.087.319.550;A02.835;32851904
A02.835.232.087.319.550;A02.835.232;32851904
A02.835.232.087.319.550;A02.835.232.087;32851904
A02.835.232.087.319.550;A02.835.232.087.319;32851904
A02.835.232.087.319.550;A02.835.232.087.319.550;32851904
A02.835.232.087.783;A02;32851904
A02.835.232.087.783;A02.835;32851904
A02.835.232.087.783;A02.835.232;32851904
A02.835.232.087.783;A02.835.232.087;32851904
A02.835.232.087.783;A02.835.232.087.783;32851904
A11.251.210.190;A11;32815117
A11.251.210.190;A11.251;32815117
A11.251.210.190;A11.251.210;32815117
A11.251.210.190;A11.251.210.190;32815117
A11.251.860.180;A11;32815117
A11.251.860.180;A11.251;32815117
A11.251.860.180;A11.251.860;32815117
A11.251.860.180;A11.251.860.180;32815117
A11.329.629;A11;32773532
A11.329.629;A11.329;32773532
A11.329.629;A11.329.629;32773532
A02.835.232.043.825.434;A02;32747917
A02.835.232.043.825.434;A02.835;32747917
A02.835.232.043.825.434;A02.835.232;32747917
A02.835.232.043.825.434;A02.835.232.043;32747917
A02.835.232.043.825.434;A02.835.232.043.825;32747917
A02.835.232.043.825.434;A02.835.232.043.825.434;32747917
A02.835.232.087.090.700;A02;32745221
A02.835.232.087.090.700;A02.835;32745221
A02.835.232.087.090.700;A02.835.232;32745221
A02.835.232.087.090.700;A02.835.232.087;32745221
A02.835.232.087.090.700;A02.835.232.087.090;32745221
A02.835.232.087.090.700;A02.835.232.087.090.700;32745221
A02.835.232;A02;32732739
A02.835.232;A02.835;32732739
A02.835.232;A02.835.232;32732739
A10.165.265;A10;32732739
A10.165.265;A10.165;32732739
A10.165.265;A10.165.265;32732739
A11.500;A11;32674193
A11.500;A11.500;32674193
A11.329.372.700;A11;32674193
A11.329.372.700;A11.329;32674193
A11.329.372.700;A11.329.372;32674193
A11.329.372.700;A11.329.372.700;32674193
A11.627.482.700;A11;32674193
A11.627.482.700;A11.627;32674193
A11.627.482.700;A11.627.482;32674193
A11.627.482.700;A11.627.482.700;32674193
A02.835.232;A02;32658428
A02.835.232;A02.835;32658428
A02.835.232;A02.835.232;32658428
A10.165.265;A10;32658428
A10.165.265;A10.165;32658428
A10.165.265;A10.165.265;32658428
A01.941.500;A01;32639310
A01.941.500;A01.941;32639310
A01.941.500;A01.941.500;32639310
A02.835.232;A02;32623530
A02.835.232;A02.835;32623530
A02.835.232;A02.835.232;32623530
A10.165.265;A10;32623530
A10.165.265;A10.165;32623530
A10.165.265;A10.165.265;32623530
A01.378.800;A01;32616409
A01.378.800;A01.378;32616409
A01.378.800;A01.378.800;32616409
A02.835.583.475;A02;32538567
A02.835.583.475;A02.835;32538567
A02.835.583.475;A02.835.583;32538567
A02.835.583.475;A02.835.583.475;32538567
A02.835.232.087.319.350;A02;32527520
A02.835.232.087.319.350;A02.835;32527520
A02.835.232.087.319.350;A02.835.232;32527520
A02.835.232.087.319.350;A02.835.232.087;32527520
A02.835.232.087.319.350;A02.835.232.087.319;32527520
A02.835.232.087.319.350;A02.835.232.087.319.350;32527520
A01.941.500;A01;32469488
A01.941.500;A01.941;32469488
A01.941.500;A01.941.500;32469488
A02.835.232;A02;32429739
A02.835.232;A02.835;32429739
A02.835.232;A02.835.232;32429739
A10.165.265;A10;32429739
A10.165.265;A10.165;32429739
A10.165.265;A10.165.265;32429739
A10.830;A10;32429739
A10.830;A10.830;32429739
A11.329.629;A11;32429739
A11.329.629;A11.329;32429739
A11.329.629;A11.329.629;32429739
A02.165.407;A02;32412716
A02.165.407;A02.165;32412716
A02.165.407;A02.165.407;32412716
A10.165.382.400;A10;32412716
A10.165.382.400;A10.165;32412716
A10.165.382.400;A10.165.382;32412716
A10.165.382.400;A10.165.382.400;32412716
A02.835.232.043.650.321;A02;32408368
A02.835.232.043.650.321;A02.835;32408368
A02.835.232.043.650.321;A02.835.232;32408368
A02.835.232.043.650.321;A02.835.232.043;32408368
A02.835.232.043.650.321;A02.835.232.043.650;32408368
A02.835.232.043.650.321;A02.835.232.043.650.321;32408368
A02.835.232.087.319.550;A02;32408368
A02.835.232.087.319.550;A02.835;32408368
A02.835.232.087.319.550;A02.835.232;32408368
A02.835.232.087.319.550;A02.835.232.087;32408368
A02.835.232.087.319.550;A02.835.232.087.319;32408368
A02.835.232.087.319.550;A02.835.232.087.319.550;32408368
A02.835.232;A02;32377818
A02.835.232;A02.835;32377818
A02.835.232;A02.835.232;32377818
A10.165.265;A10;32377818
A10.165.265;A10.165;32377818
A10.165.265;A10.165.265;32377818
A02.835.232.043.650.321;A02;32358713
A02.835.232.043.650.321;A02.835;32358713
A02.835.232.043.650.321;A02.835.232;32358713
A02.835.232.043.650.321;A02.835.232.043;32358713
A02.835.232.043.650.321;A02.835.232.043.650;32358713
A02.835.232.043.650.321;A02.835.232.043.650.321;32358713
A02.835.232.087.090.700;A02;32358713
A02.835.232.087.090.700;A02.835;32358713
A02.835.232.087.090.700;A02.835.232;32358713
A02.835.232.087.090.700;A02.835.232.087;32358713
A02.835.232.087.090.700;A02.835.232.087.090;32358713
A02.835.232.087.090.700;A02.835.232.087.090.700;32358713
A01.378.800.875;A01;32358713
A01.378.800.875;A01.378;32358713
A01.378.800.875;A01.378.800;32358713
A01.378.800.875;A01.378.800.875;32358713
A02.835.232.087.090.700;A02;32312541
A02.835.232.087.090.700;A02.835;32312541
A02.835.232.087.090.700;A02.835.232;32312541
A02.835.232.087.090.700;A02.835.232.087;32312541
A02.835.232.087.090.700;A02.835.232.087.090;32312541
A02.835.232.087.090.700;A02.835.232.087.090.700;32312541
A01.378.800.875;A01;32312541
A01.378.800.875;A01.378;32312541
A01.378.800.875;A01.378.800;32312541
A01.378.800.875;A01.378.800.875;32312541
A02.835.232.087.319.350;A02;32192464
A02.835.232.087.319.350;A02.835;32192464
A02.835.232.087.319.350;A02.835.232;32192464
A02.835.232.087.319.350;A02.835.232.087;32192464
A02.835.232.087.319.350;A02.835.232.087.319;32192464
A02.835.232.087.319.350;A02.835.232.087.319.350;32192464
A02.835.232.043.650.321;A02;32174082
A02.835.232.043.650.321;A02.835;32174082
A02.835.232.043.650.321;A02.835.232;32174082
A02.835.232.043.650.321;A02.835.232.043;32174082
A02.835.232.043.650.321;A02.835.232.043.650;32174082
A02.835.232.043.650.321;A02.835.232.043.650.321;32174082
A02.835.232.087.090.700;A02;32174082
A02.835.232.087.090.700;A02.835;32174082
A02.835.232.087.090.700;A02.835.232;32174082
A02.835.232.087.090.700;A02.835.232.087;32174082
A02.835.232.087.090.700;A02.835.232.087.090;32174082
A02.835.232.087.090.700;A02.835.232.087.090.700;32174082
A01.378.800.875;A01;32174082
A01.378.800.875;A01.378;32174082
A01.378.800.875;A01.378.800;32174082
A01.378.800.875;A01.378.800.875;32174082
A02.835.583.405.930;A02;32174082
A02.835.583.405.930;A02.835;32174082
A02.835.583.405.930;A02.835.583;32174082
A02.835.583.405.930;A02.835.583.405;32174082
A02.835.583.405.930;A02.835.583.405.930;32174082
A01.941.500;A01;32168064
A01.941.500;A01.941;32168064
A01.941.500;A01.941.500;32168064
A02.835.232.043.150;A02;32168064
A02.835.232.043.150;A02.835;32168064
A02.835.232.043.150;A02.835.232;32168064
A02.835.232.043.150;A02.835.232.043;32168064
A02.835.232.043.150;A02.835.232.043.150;32168064
A02.835.232.043.650.883;A02;32168064
A02.835.232.043.650.883;A02.835;32168064
A02.835.232.043.650.883;A02.835.232;32168064
A02.835.232.043.650.883;A02.835.232.043;32168064
A02.835.232.043.650.883;A02.835.232.043.650;32168064
A02.835.232.043.650.883;A02.835.232.043.650.883;32168064
A01.378.800.667;A01;32160499
A01.378.800.667;A01.378;32160499
A01.378.800.667;A01.378.800;32160499
A01.378.800.667;A01.378.800.667;32160499
A02.835.583.405.930;A02;32160499
A02.835.583.405.930;A02.835;32160499
A02.835.583.405.930;A02.835.583;32160499
A02.835.583.405.930;A02.835.583.405;32160499
A02.835.583.405.930;A02.835.583.405.930;32160499
A01.923.047.050;A01;32159067
A01.923.047.050;A01.923;32159067
A01.923.047.050;A01.923.047;32159067
A01.923.047.050;A01.923.047.050;32159067
A01.923.112.125;A01;32159067
A01.923.112.125;A01.923;32159067
A01.923.112.125;A01.923.112;32159067
A01.923.112.125;A01.923.112.125;32159067
